DateTime,fdom,
2/15/2023 1:15,19.82,0.536037863
2/15/2023 1:30,19.87,0.537390128
2/15/2023 1:45,19.91,0.538471941
2/15/2023 2:00,19.95,0.539553753
2/15/2023 2:15,20.02,0.541446924
2/15/2023 2:30,20.08,0.543069642
2/15/2023 2:45,20.14,0.54469236
2/15/2023 3:00,20.21,0.546585531
2/15/2023 3:15,20.25,0.547667343
2/15/2023 3:30,20.29,0.548749155
2/15/2023 3:45,20.29,0.548749155
2/15/2023 4:00,20.34,0.55010142
2/15/2023 4:15,20.4,0.551724138
2/15/2023 4:30,20.45,0.553076403
2/15/2023 4:45,20.515,0.554834348
2/15/2023 5:00,20.555,0.55591616
2/15/2023 5:15,20.56,0.556051386
2/15/2023 5:30,20.615,0.557538878
2/15/2023 5:45,20.645,0.558350237
2/15/2023 6:00,20.69,0.559567275
2/15/2023 6:15,20.74,0.56091954
2/15/2023 6:30,20.79,0.562271805
2/15/2023 6:45,20.825,0.563218391
2/15/2023 7:00,20.895,0.565111562
2/15/2023 7:15,20.94,0.5663286
2/15/2023 7:30,20.99,0.567680865
2/15/2023 7:45,21.04,0.56903313
2/15/2023 8:00,21.05,0.569303584
2/15/2023 8:15,21.045,0.569168357
2/15/2023 8:30,21.07,0.56984449
2/15/2023 8:45,21.11,0.570926302
2/15/2023 9:00,21.14,0.571737661
2/15/2023 9:15,21.125,0.571331981
2/15/2023 9:30,21.07,0.56984449
2/15/2023 9:45,20.99,0.567680865
2/15/2023 10:00,20.935,0.566193374
2/15/2023 10:15,20.91,0.565517241
2/15/2023 10:30,20.86,0.564164976
2/15/2023 10:45,20.84,0.56362407
2/15/2023 11:00,20.795,0.562407032
2/15/2023 11:15,20.79,0.562271805
2/15/2023 11:30,20.815,0.562947938
2/15/2023 11:45,20.79,0.562271805
2/15/2023 12:00,20.73,0.560649087
2/15/2023 12:15,20.62,0.557674104
2/15/2023 12:30,20.745,0.561054767
2/15/2023 12:45,20.62,0.557674104
2/15/2023 13:00,23.745,0.642190669
2/15/2023 13:15,20.625,0.557809331
2/15/2023 13:30,20.615,0.557538878
2/15/2023 13:45,21.35,0.577417174
2/15/2023 14:00,20.65,0.558485463
2/15/2023 14:15,20.65,0.558485463
2/15/2023 14:30,20.605,0.557268425
2/15/2023 14:45,20.55,0.555780933
2/15/2023 15:00,20.53,0.555240027
2/15/2023 15:15,20.505,0.554563895
2/15/2023 15:30,20.49,0.554158215
2/15/2023 15:45,20.47,0.553617309
2/15/2023 16:00,20.445,0.552941176
2/15/2023 16:15,20.465,0.553482082
2/15/2023 16:30,20.425,0.55240027
2/15/2023 16:45,20.46,0.553346856
2/15/2023 17:00,20.49,0.554158215
2/15/2023 17:15,20.6,0.557133198
2/15/2023 17:30,20.67,0.559026369
2/15/2023 17:45,20.715,0.560243408
2/15/2023 18:00,20.8,0.562542258
2/15/2023 18:15,20.86,0.564164976
2/15/2023 18:30,20.9,0.565246788
2/15/2023 18:45,20.935,0.566193374
2/15/2023 19:00,20.965,0.567004733
2/15/2023 19:15,20.94,0.5663286
2/15/2023 19:30,21,0.567951318
2/15/2023 19:45,20.99,0.567680865
2/15/2023 20:00,21.01,0.568221771
2/15/2023 20:15,20.935,0.566193374
2/15/2023 20:30,20.905,0.565382015
2/15/2023 20:45,20.9,0.565246788
2/15/2023 21:00,20.92,0.565787694
2/15/2023 21:15,20.945,0.566463827
2/15/2023 21:30,21.015,0.568356998
2/15/2023 21:45,21.08,0.570114943
2/15/2023 22:00,21.11,0.570926302
2/15/2023 22:15,21.11,0.570926302
2/15/2023 22:30,21.15,0.572008114
2/15/2023 22:45,21.195,0.573225152
2/15/2023 23:00,21.22,0.573901285
2/15/2023 23:15,21.26,0.574983097
2/15/2023 23:30,21.315,0.576470588
2/15/2023 23:45,21.365,0.577822853
2/16/2023 0:00,21.42,0.579310345
2/16/2023 0:15,21.48,0.580933063
2/16/2023 0:30,21.555,0.58296146
2/16/2023 0:45,21.69,0.586612576
2/16/2023 1:00,21.8,0.589587559
2/16/2023 1:15,21.91,0.592562542
2/16/2023 1:30,21.98,0.594455713
2/16/2023 1:45,22.03,0.595807978
2/16/2023 2:00,22.08,0.597160243
2/16/2023 2:15,22.145,0.598918188
2/16/2023 2:30,22.205,0.600540906
2/16/2023 2:45,22.29,0.602839757
2/16/2023 3:00,22.35,0.604462475
2/16/2023 3:15,22.41,0.606085193
2/16/2023 3:30,22.46,0.607437458
2/16/2023 3:45,22.55,0.609871535
2/16/2023 4:00,22.66,0.612846518
2/16/2023 4:15,22.76,0.615551048
2/16/2023 4:30,22.82,0.617173766
2/16/2023 4:45,22.855,0.618120352
2/16/2023 5:00,22.81,0.616903313
2/16/2023 5:15,22.79,0.616362407
2/16/2023 5:30,22.7,0.61392833
2/16/2023 5:45,22.79,0.616362407
2/16/2023 6:00,22.87,0.618526031
2/16/2023 6:15,22.925,0.620013523
2/16/2023 6:30,23.055,0.623529412
2/16/2023 6:45,23.21,0.627721433
2/16/2023 7:00,23.455,0.634347532
2/16/2023 7:15,23.6,0.638269101
2/16/2023 7:30,23.73,0.64178499
2/16/2023 7:45,23.81,0.643948614
2/16/2023 8:00,23.865,0.645436105
2/16/2023 8:15,23.9,0.646382691
2/16/2023 8:30,23.94,0.647464503
2/16/2023 8:45,23.975,0.648411089
2/16/2023 9:00,23.95,0.647734956
2/16/2023 9:15,23.865,0.645436105
2/16/2023 9:30,23.72,0.641514537
2/16/2023 9:45,23.55,0.636916836
2/16/2023 10:00,23.38,0.632319135
2/16/2023 10:15,23.215,0.62785666
2/16/2023 10:30,23.1,0.62474645
2/16/2023 10:45,23.08,0.624205544
2/16/2023 11:00,22.975,0.621365788
2/16/2023 11:15,22.825,0.617308993
2/16/2023 11:30,22.68,0.613387424
2/16/2023 11:45,22.56,0.610141988
2/16/2023 12:00,22.43,0.606626099
2/16/2023 12:15,22.425,0.606490872
2/16/2023 12:30,22.34,0.604192022
2/16/2023 12:45,22.31,0.603380663
2/16/2023 13:00,22.305,0.603245436
2/16/2023 13:15,22.31,0.603380663
2/16/2023 13:30,22.32,0.603651116
2/16/2023 13:45,22.325,0.603786342
2/16/2023 14:00,22.315,0.603515889
2/16/2023 14:15,22.255,0.601893171
2/16/2023 14:30,22.255,0.601893171
2/16/2023 14:45,22.205,0.600540906
2/16/2023 15:00,22.21,0.600676133
2/16/2023 15:15,22.225,0.601081812
2/16/2023 15:30,22.22,0.600946586
2/16/2023 15:45,22.225,0.601081812
2/16/2023 16:00,22.23,0.601217039
2/16/2023 16:15,22.25,0.601757945
2/16/2023 16:30,22.26,0.602028398
2/16/2023 16:45,22.25,0.601757945
2/16/2023 17:00,22.21,0.600676133
2/16/2023 17:15,22.16,0.599323867
2/16/2023 17:30,22.11,0.597971602
2/16/2023 17:45,22.06,0.596619337
2/16/2023 18:00,22.02,0.595537525
2/16/2023 18:15,21.96,0.593914807
2/16/2023 18:30,21.885,0.59188641
2/16/2023 18:45,21.835,0.590534145
2/16/2023 19:00,21.75,0.588235294
2/16/2023 19:15,21.66,0.585801217
2/16/2023 19:30,21.56,0.583096687
2/16/2023 19:45,21.47,0.58066261
2/16/2023 20:00,21.37,0.57795808
2/16/2023 20:15,21.285,0.575659229
2/16/2023 20:30,21.21,0.573630832
2/16/2023 20:45,21.12,0.571196755
2/16/2023 21:00,21.08,0.570114943
2/16/2023 21:15,21.03,0.568762677
2/16/2023 21:30,20.965,0.567004733
2/16/2023 21:45,20.92,0.565787694
2/16/2023 22:00,20.94,0.5663286
2/16/2023 22:15,20.88,0.564705882
2/16/2023 22:30,20.91,0.565517241
2/16/2023 22:45,20.905,0.565382015
2/16/2023 23:00,20.915,0.565652468
2/16/2023 23:15,20.93,0.566058147
2/16/2023 23:30,20.945,0.566463827
2/16/2023 23:45,20.905,0.565382015
2/17/2023 0:00,20.95,0.566599053
2/17/2023 0:15,20.99,0.567680865
2/17/2023 0:30,21.02,0.568492224
2/17/2023 0:45,21.07,0.56984449
2/17/2023 1:00,21.09,0.570385396
2/17/2023 1:15,21.15,0.572008114
2/17/2023 1:30,21.195,0.573225152
2/17/2023 1:45,21.245,0.574577417
2/17/2023 2:00,21.25,0.574712644
2/17/2023 2:15,21.31,0.576335362
2/17/2023 2:30,21.35,0.577417174
2/17/2023 2:45,21.42,0.579310345
2/17/2023 3:00,21.435,0.579716024
2/17/2023 3:15,21.48,0.580933063
2/17/2023 3:30,21.55,0.582826234
2/17/2023 3:45,21.6,0.584178499
2/17/2023 4:00,21.64,0.585260311
2/17/2023 4:15,21.71,0.587153482
2/17/2023 4:30,21.74,0.587964841
2/17/2023 4:45,21.84,0.590669371
2/17/2023 5:00,21.88,0.591751183
2/17/2023 5:15,21.96,0.593914807
2/17/2023 5:30,22.03,0.595807978
2/17/2023 5:45,22.07,0.59688979
2/17/2023 6:00,22.15,0.599053414
2/17/2023 6:15,22.21,0.600676133
2/17/2023 6:30,22.27,0.602298851
2/17/2023 6:45,22.32,0.603651116
2/17/2023 7:00,22.4,0.60581474
2/17/2023 7:15,22.44,0.606896552
2/17/2023 7:30,22.5,0.60851927
2/17/2023 7:45,22.535,0.609465855
2/17/2023 8:00,22.56,0.610141988
2/17/2023 8:15,22.585,0.61081812
2/17/2023 8:30,22.605,0.611359026
2/17/2023 8:45,22.62,0.611764706
2/17/2023 9:00,22.61,0.611494253
2/17/2023 9:15,22.59,0.610953347
2/17/2023 9:30,22.51,0.608789723
2/17/2023 9:45,22.395,0.605679513
2/17/2023 10:00,22.22,0.600946586
2/17/2023 10:15,22,0.594996619
2/17/2023 10:30,21.81,0.589858012
2/17/2023 10:45,21.675,0.586206897
2/17/2023 11:00,21.525,0.582150101
2/17/2023 11:15,21.35,0.577417174
2/17/2023 11:30,21.19,0.573089926
2/17/2023 11:45,21.055,0.56943881
2/17/2023 12:00,20.93,0.566058147
2/17/2023 12:15,20.85,0.563894523
2/17/2023 12:30,20.81,0.562812711
2/17/2023 12:45,20.785,0.562136579
2/17/2023 13:00,20.79,0.562271805
2/17/2023 13:15,20.84,0.56362407
2/17/2023 13:30,20.855,0.56402975
2/17/2023 13:45,20.87,0.564435429
2/17/2023 14:00,20.86,0.564164976
2/17/2023 14:15,20.895,0.565111562
2/17/2023 14:30,20.935,0.566193374
2/17/2023 14:45,20.94,0.5663286
2/17/2023 15:00,20.935,0.566193374
2/17/2023 15:15,20.95,0.566599053
2/17/2023 15:30,20.94,0.5663286
2/17/2023 15:45,20.92,0.565787694
2/17/2023 16:00,20.915,0.565652468
2/17/2023 16:15,20.85,0.563894523
2/17/2023 16:30,20.805,0.562677485
2/17/2023 16:45,20.755,0.56132522
2/17/2023 17:00,20.69,0.559567275
2/17/2023 17:15,20.66,0.558755916
2/17/2023 17:30,20.625,0.557809331
2/17/2023 17:45,20.585,0.556727519
2/17/2023 18:00,20.54,0.55551048
2/17/2023 18:15,20.5,0.554428668
2/17/2023 18:30,20.445,0.552941176
2/17/2023 18:45,20.38,0.551183232
2/17/2023 19:00,20.31,0.549290061
2/17/2023 19:15,20.23,0.547126437
2/17/2023 19:30,20.16,0.545233266
2/17/2023 19:45,20.12,0.544151454
2/17/2023 20:00,20.03,0.541717377
2/17/2023 20:15,19.945,0.539418526
2/17/2023 20:30,19.915,0.538607167
2/17/2023 20:45,19.88,0.537660581
2/17/2023 21:00,19.815,0.535902637
2/17/2023 21:15,19.78,0.534956051
2/17/2023 21:30,19.745,0.534009466
2/17/2023 21:45,19.82,0.536037863
2/17/2023 22:00,19.815,0.535902637
2/17/2023 22:15,19.83,0.536308316
2/17/2023 22:30,19.865,0.537254902
2/17/2023 22:45,19.89,0.537931034
2/17/2023 23:00,19.91,0.538471941
2/17/2023 23:15,19.955,0.539688979
2/17/2023 23:30,19.975,0.540229885
2/17/2023 23:45,19.99,0.540635565
2/18/2023 0:00,19.99,0.540635565
2/18/2023 0:15,20.01,0.541176471
2/18/2023 0:30,20.01,0.541176471
2/18/2023 0:45,20.02,0.541446924
2/18/2023 1:00,20.04,0.54198783
2/18/2023 1:15,20.04,0.54198783
2/18/2023 1:30,20.07,0.542799189
2/18/2023 1:45,20.1,0.543610548
2/18/2023 2:00,20.14,0.54469236
2/18/2023 2:15,20.16,0.545233266
2/18/2023 2:30,20.175,0.545638945
2/18/2023 2:45,20.22,0.546855984
2/18/2023 3:00,20.255,0.547802569
2/18/2023 3:15,20.28,0.548478702
2/18/2023 3:30,20.33,0.549830967
2/18/2023 3:45,20.38,0.551183232
2/18/2023 4:00,20.435,0.552670723
2/18/2023 4:15,20.49,0.554158215
2/18/2023 4:30,20.52,0.554969574
2/18/2023 4:45,20.61,0.557403651
2/18/2023 5:00,20.65,0.558485463
2/18/2023 5:15,20.71,0.560108181
2/18/2023 5:30,20.745,0.561054767
2/18/2023 5:45,20.805,0.562677485
2/18/2023 6:00,20.83,0.563353617
2/18/2023 6:15,20.92,0.565787694
2/18/2023 6:30,20.97,0.567139959
2/18/2023 6:45,21.045,0.569168357
2/18/2023 7:00,21.11,0.570926302
2/18/2023 7:15,21.15,0.572008114
2/18/2023 7:30,21.17,0.57254902
2/18/2023 7:45,21.185,0.572954699
2/18/2023 8:00,21.205,0.573495605
2/18/2023 8:15,21.185,0.572954699
2/18/2023 8:30,21.155,0.57214334
2/18/2023 8:45,21.145,0.571872887
2/18/2023 9:00,21.14,0.571737661
2/18/2023 9:15,21.115,0.571061528
2/18/2023 9:30,21.075,0.569979716
2/18/2023 9:45,21.04,0.56903313
2/18/2023 10:00,20.995,0.567816092
2/18/2023 10:15,20.955,0.56673428
2/18/2023 10:30,20.915,0.565652468
2/18/2023 10:45,20.88,0.564705882
2/18/2023 11:00,20.835,0.563488844
2/18/2023 11:15,20.75,0.561189993
2/18/2023 11:30,21.07,0.56984449
2/18/2023 11:45,20.49,0.554158215
2/18/2023 12:00,20.345,0.550236646
2/18/2023 12:15,20.26,0.547937796
2/18/2023 12:30,20.16,0.545233266
2/18/2023 12:45,20.08,0.543069642
2/18/2023 13:00,20.045,0.542123056
2/18/2023 13:15,20.005,0.541041244
2/18/2023 13:30,19.98,0.540365112
2/18/2023 13:45,19.975,0.540229885
2/18/2023 14:00,19.955,0.539688979
2/18/2023 14:15,19.965,0.539959432
2/18/2023 14:30,19.965,0.539959432
2/18/2023 14:45,19.895,0.538066261
2/18/2023 15:00,19.92,0.538742394
2/18/2023 15:15,19.9,0.538201487
2/18/2023 15:30,19.875,0.537525355
2/18/2023 15:45,19.845,0.536713996
2/18/2023 16:00,19.83,0.536308316
2/18/2023 16:15,19.85,0.536849222
2/18/2023 16:30,19.88,0.537660581
2/18/2023 16:45,19.88,0.537660581
2/18/2023 17:00,19.88,0.537660581
2/18/2023 17:15,19.86,0.537119675
2/18/2023 17:30,19.85,0.536849222
2/18/2023 17:45,19.885,0.537795808
2/18/2023 18:00,19.895,0.538066261
2/18/2023 18:15,19.94,0.5392833
2/18/2023 18:30,19.97,0.540094659
2/18/2023 18:45,20.01,0.541176471
2/18/2023 19:00,20.04,0.54198783
2/18/2023 19:15,20.06,0.542528736
2/18/2023 19:30,20.07,0.542799189
2/18/2023 19:45,20.1,0.543610548
2/18/2023 20:00,20.14,0.54469236
2/18/2023 20:15,20.13,0.544421907
2/18/2023 20:30,20.065,0.542663962
2/18/2023 20:45,19.935,0.539148073
2/18/2023 21:00,19.825,0.53617309
2/18/2023 21:15,19.71,0.53306288
2/18/2023 21:30,19.615,0.530493577
2/18/2023 21:45,19.53,0.528194726
2/18/2023 22:00,19.57,0.529276538
2/18/2023 22:15,19.64,0.531169709
2/18/2023 22:30,19.655,0.531575389
2/18/2023 22:45,19.71,0.53306288
2/18/2023 23:00,19.72,0.533333333
2/18/2023 23:15,19.725,0.53346856
2/18/2023 23:30,19.73,0.533603786
2/18/2023 23:45,19.79,0.535226504
2/19/2023 0:00,19.835,0.536443543
2/19/2023 0:15,19.875,0.537525355
2/19/2023 0:30,19.91,0.538471941
2/19/2023 0:45,19.915,0.538607167
2/19/2023 1:00,19.955,0.539688979
2/19/2023 1:15,19.965,0.539959432
2/19/2023 1:30,19.93,0.539012847
2/19/2023 1:45,19.88,0.537660581
2/19/2023 2:00,19.88,0.537660581
2/19/2023 2:15,19.88,0.537660581
2/19/2023 2:30,19.875,0.537525355
2/19/2023 2:45,19.85,0.536849222
2/19/2023 3:00,19.85,0.536849222
2/19/2023 3:15,19.865,0.537254902
2/19/2023 3:30,19.87,0.537390128
2/19/2023 3:45,19.88,0.537660581
2/19/2023 4:00,19.885,0.537795808
2/19/2023 4:15,19.925,0.53887762
2/19/2023 4:30,19.99,0.540635565
2/19/2023 4:45,19.61,0.53035835
2/19/2023 5:00,19.5,0.527383367
2/19/2023 5:15,19.74,0.533874239
2/19/2023 5:30,19.96,0.539824206
2/19/2023 5:45,19.93,0.539012847
2/19/2023 6:00,20.24,0.54739689
2/19/2023 6:15,20.32,0.549560514
2/19/2023 6:30,20.38,0.551183232
2/19/2023 6:45,20.43,0.552535497
2/19/2023 7:00,20.48,0.553887762
2/19/2023 7:15,20.495,0.554293442
2/19/2023 7:30,20.51,0.554699121
2/19/2023 7:45,20.48,0.553887762
2/19/2023 8:00,20.45,0.553076403
2/19/2023 8:15,20.43,0.552535497
2/19/2023 8:30,20.405,0.551859364
2/19/2023 8:45,20.355,0.550507099
2/19/2023 9:00,20.3,0.549019608
2/19/2023 9:15,20.25,0.547667343
2/19/2023 9:30,20.2,0.546315078
2/19/2023 9:45,20.16,0.545233266
2/19/2023 10:00,20.12,0.544151454
2/19/2023 10:15,20.08,0.543069642
2/19/2023 10:30,20.02,0.541446924
2/19/2023 10:45,19.995,0.540770791
2/19/2023 11:00,19.9,0.538201487
2/19/2023 11:15,19.85,0.536849222
2/19/2023 11:30,19.8,0.535496957
2/19/2023 11:45,19.74,0.533874239
2/19/2023 12:00,19.675,0.532116295
2/19/2023 12:15,19.64,0.531169709
2/19/2023 12:30,19.555,0.528870859
2/19/2023 12:45,19.525,0.5280595
2/19/2023 13:00,19.515,0.527789047
2/19/2023 13:15,19.42,0.525219743
2/19/2023 13:30,19.485,0.526977688
2/19/2023 13:45,19.53,0.528194726
2/19/2023 14:00,19.55,0.528735632
2/19/2023 14:15,19.565,0.529141312
2/19/2023 14:30,19.55,0.528735632
2/19/2023 14:45,19.565,0.529141312
2/19/2023 15:00,19.585,0.529682218
2/19/2023 15:15,19.62,0.530628803
2/19/2023 15:30,19.59,0.529817444
2/19/2023 15:45,19.66,0.531710615
2/19/2023 16:00,19.735,0.533739013
2/19/2023 16:15,19.77,0.534685598
2/19/2023 16:30,19.82,0.536037863
2/19/2023 16:45,19.875,0.537525355
2/19/2023 17:00,19.905,0.538336714
2/19/2023 17:15,19.975,0.540229885
2/19/2023 17:30,20.04,0.54198783
2/19/2023 17:45,20.125,0.54428668
2/19/2023 18:00,20.26,0.547937796
2/19/2023 18:15,20.36,0.550642326
2/19/2023 18:30,20.43,0.552535497
2/19/2023 18:45,20.55,0.555780933
2/19/2023 19:00,20.585,0.556727519
2/19/2023 19:15,20.61,0.557403651
2/19/2023 19:30,20.665,0.558891143
2/19/2023 19:45,20.68,0.559296822
2/19/2023 20:00,20.64,0.55821501
2/19/2023 20:15,20.49,0.554158215
2/19/2023 20:30,20.34,0.55010142
2/19/2023 20:45,20.325,0.54969574
2/19/2023 21:00,20.36,0.550642326
2/19/2023 21:15,20.38,0.551183232
2/19/2023 21:30,20.38,0.551183232
2/19/2023 21:45,20.43,0.552535497
2/19/2023 22:00,20.49,0.554158215
2/19/2023 22:15,20.5,0.554428668
2/19/2023 22:30,20.48,0.553887762
2/19/2023 22:45,20.47,0.553617309
2/19/2023 23:00,20.2,0.546315078
2/19/2023 23:15,20.24,0.54739689
2/19/2023 23:30,20.21,0.546585531
2/19/2023 23:45,20.11,0.543881001
2/20/2023 0:00,20.27,0.548208249
2/20/2023 0:15,20.255,0.547802569
2/20/2023 0:30,20.23,0.547126437
2/20/2023 0:45,20.225,0.54699121
2/20/2023 1:00,20.225,0.54699121
2/20/2023 1:15,20.265,0.548073022
2/20/2023 1:30,20.275,0.548343475
2/20/2023 1:45,20.33,0.549830967
2/20/2023 2:00,20.335,0.549966193
2/20/2023 2:15,20.37,0.550912779
2/20/2023 2:30,20.25,0.547667343
2/20/2023 2:45,20.295,0.548884381
2/20/2023 3:00,20.28,0.548478702
2/20/2023 3:15,20.54,0.55551048
2/20/2023 3:30,20.68,0.559296822
2/20/2023 3:45,20.77,0.561730899
2/20/2023 4:00,20.85,0.563894523
2/20/2023 4:15,20.86,0.564164976
2/20/2023 4:30,20.905,0.565382015
2/20/2023 4:45,20.985,0.567545639
2/20/2023 5:00,21.03,0.568762677
2/20/2023 5:15,21.025,0.568627451
2/20/2023 5:30,21.005,0.568086545
2/20/2023 5:45,20.965,0.567004733
2/20/2023 6:00,20.97,0.567139959
2/20/2023 6:15,21.005,0.568086545
2/20/2023 6:30,21.03,0.568762677
2/20/2023 6:45,21.07,0.56984449
2/20/2023 7:00,21.075,0.569979716
2/20/2023 7:15,21.07,0.56984449
2/20/2023 7:30,21.085,0.570250169
2/20/2023 7:45,20.63,0.557944557
2/20/2023 8:00,21.05,0.569303584
2/20/2023 8:15,20.845,0.563759297
2/20/2023 8:30,20.81,0.562812711
2/20/2023 8:45,20.77,0.561730899
2/20/2023 9:00,20.705,0.559972955
2/20/2023 9:15,20.665,0.558891143
2/20/2023 9:30,20.585,0.556727519
2/20/2023 9:45,20.5,0.554428668
2/20/2023 10:00,20.405,0.551859364
2/20/2023 10:15,20.32,0.549560514
2/20/2023 10:30,20.27,0.548208249
2/20/2023 10:45,20.265,0.548073022
2/20/2023 11:00,20.26,0.547937796
2/20/2023 11:15,20.285,0.548613928
2/20/2023 11:30,20.305,0.549154834
2/20/2023 11:45,20.29,0.548749155
2/20/2023 12:00,20.28,0.548478702
2/20/2023 12:15,20.25,0.547667343
2/20/2023 12:30,20.225,0.54699121
2/20/2023 12:45,20.17,0.545503719
2/20/2023 13:00,20.1,0.543610548
2/20/2023 13:15,20.015,0.541311697
2/20/2023 13:30,19.93,0.539012847
2/20/2023 13:45,19.9,0.538201487
2/20/2023 14:00,19.82,0.536037863
2/20/2023 14:15,19.595,0.529952671
2/20/2023 14:30,19.56,0.529006085
2/20/2023 14:45,19.56,0.529006085
2/20/2023 15:00,19.53,0.528194726
2/20/2023 15:15,19.525,0.5280595
2/20/2023 15:30,19.52,0.527924273
2/20/2023 15:45,19.53,0.528194726
2/20/2023 16:00,19.565,0.529141312
2/20/2023 16:15,19.6,0.530087897
2/20/2023 16:30,19.7,0.532792427
2/20/2023 16:45,19.905,0.538336714
2/20/2023 17:00,20.06,0.542528736
2/20/2023 17:15,20.18,0.545774172
2/20/2023 17:30,20.255,0.547802569
2/20/2023 17:45,20.32,0.549560514
2/20/2023 18:00,20.39,0.551453685
2/20/2023 18:15,20.425,0.55240027
2/20/2023 18:30,20.43,0.552535497
2/20/2023 18:45,20.41,0.551994591
2/20/2023 19:00,20.415,0.552129817
2/20/2023 19:15,20.44,0.55280595
2/20/2023 19:30,20.49,0.554158215
2/20/2023 19:45,20.49,0.554158215
2/20/2023 20:00,20.565,0.556186613
2/20/2023 20:15,20.425,0.55240027
2/20/2023 20:30,20.27,0.548208249
2/20/2023 20:45,20.09,0.543340095
2/20/2023 21:00,20.06,0.542528736
2/20/2023 21:15,20.06,0.542528736
2/20/2023 21:30,20.135,0.544557133
2/20/2023 21:45,20.185,0.545909398
2/20/2023 22:00,20.24,0.54739689
2/20/2023 22:15,20.275,0.548343475
2/20/2023 22:30,20.335,0.549966193
2/20/2023 22:45,20.33,0.549830967
2/20/2023 23:00,20.36,0.550642326
2/20/2023 23:15,20.34,0.55010142
2/20/2023 23:30,20.36,0.550642326
2/20/2023 23:45,20.4,0.551724138
2/21/2023 0:00,20.385,0.551318458
2/21/2023 0:15,20.38,0.551183232
2/21/2023 0:30,20.41,0.551994591
2/21/2023 0:45,20.39,0.551453685
2/21/2023 1:00,20.39,0.551453685
2/21/2023 1:15,20.41,0.551994591
2/21/2023 1:30,20.43,0.552535497
2/21/2023 1:45,20.41,0.551994591
2/21/2023 2:00,20.45,0.553076403
2/21/2023 2:15,20.48,0.553887762
2/21/2023 2:30,20.53,0.555240027
2/21/2023 2:45,20.555,0.55591616
2/21/2023 3:00,20.56,0.556051386
2/21/2023 3:15,20.585,0.556727519
2/21/2023 3:30,20.54,0.55551048
2/21/2023 3:45,20.535,0.555375254
2/21/2023 4:00,20.57,0.556321839
2/21/2023 4:15,20.615,0.557538878
2/21/2023 4:30,20.67,0.559026369
2/21/2023 4:45,20.695,0.559702502
2/21/2023 5:00,20.735,0.560784314
2/21/2023 5:15,20.75,0.561189993
2/21/2023 5:30,20.79,0.562271805
2/21/2023 5:45,20.86,0.564164976
2/21/2023 6:00,20.88,0.564705882
2/21/2023 6:15,20.91,0.565517241
2/21/2023 6:30,20.965,0.567004733
2/21/2023 6:45,20.97,0.567139959
2/21/2023 7:00,21.01,0.568221771
2/21/2023 7:15,20.99,0.567680865
2/21/2023 7:30,21.015,0.568356998
2/21/2023 7:45,21,0.567951318
2/21/2023 8:00,21.005,0.568086545
2/21/2023 8:15,21,0.567951318
2/21/2023 8:30,21.1,0.570655849
2/21/2023 8:45,21.03,0.568762677
2/21/2023 9:00,21.02,0.568492224
2/21/2023 9:15,21.08,0.570114943
2/21/2023 9:30,20.95,0.566599053
2/21/2023 9:45,20.96,0.566869506
2/21/2023 10:00,20.915,0.565652468
2/21/2023 10:15,20.81,0.562812711
2/21/2023 10:30,20.74,0.56091954
2/21/2023 10:45,20.705,0.559972955
2/21/2023 11:00,20.62,0.557674104
2/21/2023 11:15,20.55,0.555780933
2/21/2023 11:30,20.47,0.553617309
2/21/2023 11:45,20.39,0.551453685
2/21/2023 12:00,20.295,0.548884381
2/21/2023 12:15,20.21,0.546585531
2/21/2023 12:30,20.155,0.545098039
2/21/2023 12:45,20.1,0.543610548
2/21/2023 13:00,20.09,0.543340095
2/21/2023 13:15,20.065,0.542663962
2/21/2023 13:30,20.075,0.542934415
2/21/2023 13:45,20.15,0.544962813
2/21/2023 14:00,20.16,0.545233266
2/21/2023 14:15,20.105,0.543745774
2/21/2023 14:30,20.135,0.544557133
2/21/2023 14:45,20.1,0.543610548
2/21/2023 15:00,20.08,0.543069642
2/21/2023 15:15,20.09,0.543340095
2/21/2023 15:30,20.11,0.543881001
2/21/2023 15:45,20.15,0.544962813
2/21/2023 16:00,20.2,0.546315078
2/21/2023 16:15,20.19,0.546044625
2/21/2023 16:30,20.245,0.547532116
2/21/2023 16:45,20.17,0.545503719
2/21/2023 17:00,19.97,0.540094659
2/21/2023 17:15,19.76,0.534415145
2/21/2023 17:30,19.695,0.532657201
2/21/2023 17:45,19.46,0.526301555
2/21/2023 18:00,19.295,0.52183908
2/21/2023 18:15,19.43,0.525490196
2/21/2023 18:30,19.38,0.524137931
2/21/2023 18:45,19.375,0.524002705
2/21/2023 19:00,19.43,0.525490196
2/21/2023 19:15,19.58,0.529546991
2/21/2023 19:30,19.8,0.535496957
2/21/2023 19:45,19.91,0.538471941
2/21/2023 20:00,19.975,0.540229885
2/21/2023 20:15,20.02,0.541446924
2/21/2023 20:30,20.045,0.542123056
2/21/2023 20:45,20.14,0.54469236
2/21/2023 21:00,20.2,0.546315078
2/21/2023 21:15,20.32,0.549560514
2/21/2023 21:30,20.405,0.551859364
2/21/2023 21:45,20.44,0.55280595
2/21/2023 22:00,20.48,0.553887762
2/21/2023 22:15,20.54,0.55551048
2/21/2023 22:30,20.555,0.55591616
2/21/2023 22:45,20.545,0.555645707
2/21/2023 23:00,20.6,0.557133198
2/21/2023 23:15,20.665,0.558891143
2/21/2023 23:30,20.69,0.559567275
