DateTime,ph,Normalized
5/12/2022 5:00,8.265279226,0.925563183
5/12/2022 5:15,8.255130305,0.924426686
5/12/2022 5:30,8.254981385,0.92441001
5/12/2022 5:45,8.254832465,0.924393333
5/12/2022 6:00,8.264683544,0.925496477
5/12/2022 6:15,8.264534624,0.925479801
5/12/2022 6:30,8.264385704,0.925463125
5/12/2022 6:45,8.274236783,0.926566269
5/12/2022 7:00,8.284087863,0.927669414
5/12/2022 7:15,8.293938943,0.928772558
5/12/2022 7:30,8.293790022,0.928755882
5/12/2022 7:45,8.303641102,0.929859026
5/12/2022 8:00,8.323492182,0.932081991
5/12/2022 8:15,8.343343261,0.934304956
5/12/2022 8:30,8.363194341,0.936527922
5/12/2022 8:45,8.363045421,0.936511245
5/12/2022 9:00,8.3728965,0.93761439
5/12/2022 9:15,8.38274758,0.938717534
5/12/2022 9:30,8.40259866,0.940940499
5/12/2022 9:45,8.412449739,0.942043644
5/12/2022 10:00,8.422300819,0.943146788
5/12/2022 10:15,8.442151899,0.945369754
5/12/2022 10:30,8.452002978,0.946472898
5/12/2022 10:45,8.481854058,0.949815684
5/12/2022 11:00,8.501705138,0.952038649
5/12/2022 11:15,8.521556217,0.954261614
5/12/2022 11:30,8.531407297,0.955364759
5/12/2022 11:45,8.551258377,0.957587724
5/12/2022 12:00,8.571109456,0.959810689
5/12/2022 12:15,8.580960536,0.960913834
5/12/2022 12:30,8.600811616,0.963136799
5/12/2022 12:45,8.610662695,0.964239943
5/12/2022 13:00,8.620513775,0.965343088
5/12/2022 13:15,8.640364855,0.967566053
5/12/2022 13:30,8.650215934,0.968669198
5/12/2022 13:45,8.660067014,0.969772342
5/12/2022 14:00,8.669918094,0.970875486
5/12/2022 14:15,8.679769173,0.971978631
5/12/2022 14:30,8.679620253,0.971961954
5/12/2022 14:45,8.689471333,0.973065099
5/12/2022 15:00,8.699322413,0.974168243
5/12/2022 15:15,8.699173492,0.974151567
5/12/2022 15:30,8.699024572,0.97413489
5/12/2022 15:45,8.698875652,0.974118214
5/12/2022 16:00,8.698726731,0.974101538
5/12/2022 16:15,8.698577811,0.974084861
5/12/2022 16:30,8.688428891,0.972948364
5/12/2022 16:45,8.68827997,0.972931688
5/12/2022 17:00,8.67813105,0.97179519
5/12/2022 17:15,8.66798213,0.970658693
5/12/2022 17:30,8.647833209,0.968402375
5/12/2022 17:45,8.637684289,0.967265878
5/12/2022 18:00,8.617535369,0.96500956
5/12/2022 18:15,8.597386448,0.962753242
5/12/2022 18:30,8.577237528,0.960496924
5/12/2022 18:45,8.557088608,0.958240606
5/12/2022 19:00,8.536939687,0.955984287
5/12/2022 19:15,8.516790767,0.953727969
5/12/2022 19:30,8.496641847,0.951471651
5/12/2022 19:45,8.476492926,0.949215333
5/12/2022 20:00,8.446344006,0.945839194
5/12/2022 20:15,8.426195086,0.943582876
5/12/2022 20:30,8.406046165,0.941326558
5/12/2022 20:45,8.385897245,0.93907024
5/12/2022 21:00,8.365748325,0.936813922
5/12/2022 21:15,8.355599404,0.935677425
5/12/2022 21:30,8.345450484,0.934540928
5/12/2022 21:45,8.325301564,0.93228461
5/12/2022 22:00,8.325152643,0.932267933
5/12/2022 22:15,8.315003723,0.931131436
5/12/2022 22:30,8.304854803,0.929994939
5/12/2022 22:45,8.294705882,0.928858441
5/12/2022 23:00,8.294556962,0.928841765
5/12/2022 23:15,8.284408042,0.927705268
5/12/2022 23:30,8.284259121,0.927688591
5/12/2022 23:45,8.274110201,0.926552094
5/13/2022 0:00,8.273961281,0.926535418
5/13/2022 0:15,8.27381236,0.926518741
5/13/2022 0:30,8.26366344,0.925382244
5/13/2022 0:45,8.26351452,0.925365568
5/13/2022 1:00,8.263365599,0.925348891
5/13/2022 1:15,8.263216679,0.925332215
5/13/2022 1:30,8.253067759,0.924195718
5/13/2022 1:45,8.252918838,0.924179041
5/13/2022 2:00,8.252769918,0.924162365
5/13/2022 2:15,8.252620998,0.924145688
5/13/2022 2:30,8.252472077,0.924129012
5/13/2022 2:45,8.252323157,0.924112336
5/13/2022 3:00,8.242174237,0.922975838
5/13/2022 3:15,8.242025316,0.922959162
5/13/2022 3:30,8.241876396,0.922942486
5/13/2022 3:45,8.241727476,0.922925809
5/13/2022 4:00,8.241578555,0.922909133
5/13/2022 4:15,8.241429635,0.922892456
5/13/2022 4:30,8.241280715,0.92287578
5/13/2022 4:45,8.241131794,0.922859103
5/13/2022 5:00,8.240982874,0.922842427
5/13/2022 5:15,8.240833954,0.922825751
5/13/2022 5:30,8.250685034,0.923928895
5/13/2022 5:45,8.250536113,0.923912219
5/13/2022 6:00,8.250387193,0.923895542
5/13/2022 6:15,8.250238273,0.923878866
5/13/2022 6:30,8.250089352,0.923862189
5/13/2022 6:45,8.259940432,0.924965334
5/13/2022 7:00,8.269791512,0.926068478
5/13/2022 7:15,8.269642591,0.926051802
5/13/2022 7:30,8.289493671,0.928274767
5/13/2022 7:45,8.289344751,0.928258091
5/13/2022 8:00,8.28919583,0.928241414
5/13/2022 8:15,8.30904691,0.93046438
5/13/2022 8:30,8.32889799,0.932687345
5/13/2022 8:45,8.338749069,0.933790489
5/13/2022 9:00,8.348600149,0.934893634
5/13/2022 9:15,8.358451229,0.935996778
5/13/2022 9:30,8.378302308,0.938219743
5/13/2022 9:45,8.398153388,0.940442709
5/13/2022 10:00,8.408004468,0.941545853
5/13/2022 10:15,8.427855547,0.943768818
5/13/2022 10:30,8.447706627,0.945991784
5/13/2022 10:45,8.457557707,0.947094928
5/13/2022 11:00,8.477408786,0.949317893
5/13/2022 11:15,8.487259866,0.950421038
5/13/2022 11:30,8.507110946,0.952644003
5/13/2022 11:45,8.516962025,0.953747147
5/13/2022 12:00,8.536813105,0.955970113
5/13/2022 12:15,8.546664185,0.957073257
5/13/2022 12:30,8.566515264,0.959296222
5/13/2022 12:45,8.576366344,0.960399367
