DateTime,turbidity,Normalized
05/12/2022 23:15,1.28,0.000351884
05/12/2022 23:30,1.085,0.000298276
05/12/2022 23:45,1.075,0.000295527
05/13/2022 00:00,0.995,0.000273535
05/13/2022 00:15,1.205,0.000331266
05/13/2022 00:30,1.105,0.000303775
05/13/2022 00:45,1.145,0.000314771
05/13/2022 01:00,1.19,0.000327142
05/13/2022 01:15,1.315,0.000361506
05/13/2022 01:30,1.46,0.000401367
05/13/2022 01:45,1.14,0.000313396
05/13/2022 02:00,1.135,0.000312022
05/13/2022 02:15,1.21,0.00033264
05/13/2022 02:30,1.14,0.000313396
05/13/2022 02:45,1.165,0.000320269
05/13/2022 03:00,1.785,0.000490713
05/13/2022 03:15,1.11,0.000305149
05/13/2022 03:30,1.155,0.00031752
05/13/2022 03:45,1.36,0.000373876
05/13/2022 04:00,1.22,0.000335389
05/13/2022 04:15,1.185,0.000325767
05/13/2022 04:30,1.16,0.000318895
05/13/2022 04:45,1.395,0.000383498
05/13/2022 05:00,1.35,0.000371127
05/13/2022 05:15,1.27,0.000349135
05/13/2022 05:30,1.27,0.000349135
05/13/2022 05:45,1.495,0.000410989
05/13/2022 06:00,1.375,0.000378
05/13/2022 06:15,1.855,0.000509957
05/13/2022 06:30,1.43,0.00039312
05/13/2022 06:45,1.22,0.000335389
05/13/2022 07:00,1.215,0.000334015
05/13/2022 07:15,1.585,0.000435731
05/13/2022 07:30,2.155,0.000592429
05/13/2022 07:45,2.465,0.000677651
05/13/2022 08:00,2.165,0.000595178
05/13/2022 08:15,2.175,0.000597927
05/13/2022 08:30,1.775,0.000487964
05/13/2022 08:45,1.83,0.000503084
05/13/2022 09:00,1.835,0.000504458
05/13/2022 09:15,2.165,0.000595178
05/13/2022 09:30,1.995,0.000548444
05/13/2022 09:45,1.93,0.000530575
05/13/2022 10:00,1.675,0.000460473
05/13/2022 10:15,2.38,0.000654284
05/13/2022 10:30,1.245,0.000342262
05/13/2022 10:45,1.18,0.000324393
05/13/2022 11:00,1.02,0.000280407
05/13/2022 11:15,1.32,0.00036288
05/13/2022 11:30,0.955,0.000262538
05/13/2022 11:45,0.935,0.00025704
05/13/2022 12:00,0.805,0.000221302
05/13/2022 12:15,0.895,0.000246044
05/13/2022 12:30,0.915,0.000251542
05/13/2022 12:45,0.855,0.000235047
